Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability
Where is the headquarter of SB.TV?,"Yo, where's the HQ for SB.TV at?",0.08002222329378128,0.0,75.0,117.66750000000002
Where is the headquarter of Kelseys Original Roadhouse?,"Yo, where's Kelsey's Original Roadhouse HQ at?",0.09077363461256027,1.2879999999999998,77.27272727272728,66.10000000000002
Where is the headquarter of University of Aberdeen?,"Yo, where's the main spot for University of Aberdeen?",0.19721803069114685,1.8783333333333332,79.16666666666666,61.32500000000002
Where is the headquarter of Irving Oil?,"Hey, do you know where Irving Oil's main spot is?",0.630856454372406,2.36375,53.84615384615385,103.37909090909093
Where is the headquarter of DuBiel Arms Company?,"Yo, where's the HQ for DuBiel Arms Co.?",0.20965830981731415,0.8283333333333333,77.27272727272728,103.70000000000002
Where is the headquarter of Mahanagar Telephone Nigam?,"Hey, so like, where's the main office for Mahanagar Telephone Nigam, ya know?",0.07732348889112473,1.7344444444444445,75.0,65.72500000000001
Where is the headquarter of NeoAccel?,"Yo, where's NeoAccel's HQ at?",0.09766648709774017,0.0,72.22222222222223,103.04428571428575
Where is the headquarter of Advance Internet?,"Yo, where’s the main office for Advance Internet at?",0.18378989398479462,1.9357142857142857,80.76923076923077,78.24500000000002
Where is the headquarter of Sky Blue FC?,"Yo, where’s the main spot for Sky Blue FC?",0.26988276839256287,1.85375,80.76923076923077,112.08500000000001
Where is the headquarter of Goodgame Studios?,"Hey, so like, where’s the main office for Goodgame Studios, ya know?",0.05347975715994835,1.1833333333333331,75.0,89.51692307692309
Where is the headquarter of Minnesota Educational Computing Consortium?,"Hey, so like, where's the HQ for that Minnesota Educational Computing Consortium thingy?",0.11024662107229233,1.5,82.35294117647058,35.5107142857143
Where is the headquarter of Swiss Transportation Safety Investigation Board?,"Yo, where's the HQ for the Swiss Transportation Safety Investigation Board at?",0.12105559557676315,1.66875,83.33333333333333,50.470769230769264
Where is the headquarter of Kocaeli University?,"Yo, where's Kocaeli Uni's main headquarters at?",0.11804595589637756,1.31,77.27272727272728,66.10000000000002
Where is the headquarter of BTS Group?,"Yo, where’s BTS Group’s HQ at?",0.09834665805101395,0.515,79.16666666666667,114.11500000000001
Where is the headquarter of Tekelec?,"Hey, do you know where Tekelec's main office is at?",0.5931288599967957,2.1,53.84615384615385,87.99727272727276
Where is the headquarter of Clavia?,"Hey, so like, where’s Clavia’s HQ at?",0.06942577660083771,0.23285714285714285,78.57142857142857,103.70000000000002
Where is the headquarter of GNRC?,"Hey, so like, where’s GNRC's HQ at?",0.07877242565155029,0.32599999999999996,73.07692307692308,113.10000000000002
Where is the headquarter of American College of Emergency Physicians?,"Hey, so like, where's the main office for the American College of Emergency Physicians at?",0.14602190256118774,2.0,84.21052631578948,53.120000000000005
Where is the headquarter of Liberal National Party of Queensland?,"Hey, so like, where's the HQ for the Liberal National Party of Queensland?",0.15171103179454803,1.3471428571428572,82.3529411764706,71.76785714285715
Where is the headquarter of University of Fort Hare?,"Hey, do you know where the main spot for Fort Hare Uni is?",0.6677812933921814,2.6199999999999997,63.33333333333333,102.53230769230771
Where is the headquarter of Becker's?,"Hey, do you know where Becker's HQ is at?",0.507564127445221,1.2266666666666666,50.0,103.625
Where is the headquarter of Nevosoft?,"Hey, do you happen to know where Nevosoft's main office is chillin'?",0.09479805827140808,1.8311111111111111,43.75,76.50153846153849
Where is the headquarter of AT&T SportsNet Southwest?,"Hey, so like, where's the main office for AT&T SportsNet Southwest?",0.1412050873041153,1.7457142857142856,79.41176470588235,89.51692307692309
Where is the headquarter of The Strongest?,"Hey, so like, where’s the main spot for The Strongest?",0.12098372727632523,1.375,80.0,103.37909090909093
Where is the headquarter of BiblioQuest?,"Yo, where's BiblioQuest's HQ at?",0.08608583360910416,0.0,72.22222222222223,90.95857142857145
Where is the headquarter of Institute for Advanced Studies in Basic Sciences?,"Yo, where's the main office for that Institute for Advanced Studies in Basic Sciences?",0.24492590129375458,1.6488888888888888,85.29411764705883,61.890000000000015
Where is the headquarter of Stroock & Stroock & Lavan?,"Hey, so like, where’s the main office for Stroock & Stroock & Lavan, ya know?",0.04411930590867996,1.065,73.8095238095238,95.93928571428573
Where is the headquarter of Centre for Railway Information Systems?,"Yo, where's the main office for that Centre for Railway Info Systems place?",0.18470244109630585,1.982222222222222,84.375,83.85357142857143
Where is the headquarter of Detroit Copper Mining Company of Arizona?,"Hey, so like, where’s the main office for that Detroit Copper Mining Company in Arizona?",0.20640918612480164,2.163,85.0,58.4075
Where is the headquarter of World Trade Center Istanbul?,"Yo, where's the World Trade Center Istanbul hangin' out at?",0.035227641463279724,1.7525,75.0,80.30636363636367
Where is the headquarter of Volksbank Beograd?,"Yo, where's the Volksbank Beograd HQ at?",0.1310289204120636,0.0,75.0,92.965
Where is the headquarter of LKAB Malmtrafik?,"Yo, where's LKAB Malmtrafik's HQ at?",0.07293076068162918,0.0,75.0,92.965
Where is the headquarter of Accrington Stanley F.C.?,"Yo, where's Accrington Stanley's HQ at?",0.08657635748386383,0.0,75.0,82.39000000000001
Where is the headquarter of TTS Marine?,"Hey, do you know where TTS Marine's main office is at?",0.6278970837593079,2.36875,57.14285714285714,95.955
Where is the headquarter of Credit Mutuel?,"Hey, so like, where’s the main office of Credit Mutuel at?",0.1262584626674652,1.6685714285714286,81.25,88.905
Where is the headquarter of Chromat?,"Hey, so like, where’s the main office for Chromat?",0.15361288189888,1.4949999999999999,78.57142857142857,95.165
Where is the headquarter of Aspinal of London?,"Yo, where’s Aspinal of London’s HQ at?",0.045480068773031235,0.0,73.07692307692308,84.90000000000003
Where is the headquarter of US Boulogne?,"Yo, where's the HQ for US Boulogne at?",0.09478767961263657,0.0,77.27272727272728,103.70000000000002
Where is the headquarter of Ryder?,"Hey, so like, where's Ryder's main HQ at?",0.07156512141227722,1.01,76.92307692307692,103.625
Where is the headquarter of Broadcast Company of the Americas?,"Hey, where’s the main office for that Broadcast Company of the Americas, ya know?",0.0900949090719223,1.8219999999999998,78.94736842105263,67.53000000000003
Where is the headquarter of World Bank?,"Yo, where's the World Bank's HQ at?",0.1049184799194336,1.828,72.72727272727273,113.10000000000002
"Where is the headquarter of Gusmer Enterprises, Inc.?","Hey, do you know where Gusmer Enterprises, Inc. is based? Like, where's their headquarters at?",0.28193002939224243,1.4833333333333334,52.38095238095238,79.80916666666668
Where is the headquarter of Hotel La Perla?,"Hey, do you know where Hotel La Perla's main spot is?",0.6525825262069702,2.101111111111111,57.142857142857146,95.955
Where is the headquarter of Eyre Peninsula Railway?,"Hey, do you know where the Eyre Peninsula Railway HQ is at?",0.5917907357215881,2.10625,60.714285714285715,81.85500000000002
Where is the headquarter of United Steel Companies?,"Hey, so like, where's the main office for United Steel Companies, ya know?",0.045824725180864334,2.0144444444444445,69.44444444444444,77.81071428571428
Where is the headquarter of Csepel SC?,"Hey, do you know where Csepel SC's HQ is? Like, where do they hang out?",0.2990548014640808,1.625,45.0,108.82750000000001
Where is the headquarter of Bitburger brewery?,"Hey, do you know where Bitburger brewery's HQ is at?",0.3464030921459198,1.7114285714285715,53.84615384615385,80.30636363636367
Where is the headquarter of Goophone?,"Yo, where's Goophone's HQ at?",0.05069621652364731,0.0,66.66666666666666,103.04428571428575
Where is the headquarter of Haverford College?,"Hey, so like, where's Haverford College's main office or whatever?",0.13446831703186035,2.718,73.33333333333334,67.75500000000001
Where is the headquarter of Anorthosis Famagusta FC?,"Hey, so like, where’s the main HQ for Anorthosis Famagusta FC?",0.11174077540636063,0.505,81.25,67.75500000000001
Where is the headquarter of Canadian General Electric?,"Hey, so like, where's the main HQ for Canadian General Electric?",0.1441737711429596,1.3171428571428572,80.0,67.75500000000001
Where is the headquarter of Chevron Phillips Chemical?,"Hey, so like, where’s Chevron Phillips Chemical's main office or whatever?",0.11763497442007065,2.1374999999999997,79.41176470588235,63.486153846153854
Where is the headquarter of Quest Global?,"Hey, so like, where's Quest Global's HQ at?",0.07114985585212708,1.8575,76.92307692307692,103.625
Where is the headquarter of The Argonaut?,"Yo, where's the main office of The Argonaut at?",0.1902402937412262,1.468,79.16666666666666,86.70500000000001
Where is the headquarter of Chicago International Model United Nations?,"Yo, where's the HQ for the Chicago International Model UN at?",0.09029184281826019,1.05,82.14285714285714,60.70500000000001
Where is the headquarter of Chordiant?,"Yo, where's Chordiant's HQ at?",0.0799495279788971,0.0,72.22222222222223,103.04428571428575
Where is the headquarter of Dust Networks?,"Hey, so like, where's the main office for Dust Networks?",0.15233485400676727,2.228333333333333,78.57142857142857,95.68818181818183
Where is the headquarter of ANC Sports?,"Hey, so like, where's the ANC Sports HQ at?",0.1037411317229271,1.084,76.92307692307692,112.08500000000001
Where is the headquarter of CI Games S.A.?,"Hey, do you know where CI Games S.A. is based? Like, where’s their HQ at?",0.2053379863500595,0.8372727272727274,52.38095238095238,107.96830882352943
Where is the headquarter of P&O Princess Cruises?,"Hey, so like, where's the main office for P&O Princess Cruises, ya know?",0.04878658428788185,1.5369999999999997,75.0,90.09000000000002
Where is the headquarter of Namdhari's Fresh?,"Yo, where's the main spot for Namdhari's Fresh at?",0.13706381618976593,1.4316666666666666,76.92307692307692,95.68818181818183
Where is the headquarter of GlobeScan?,"Yo, where’s the GlobeScan HQ at?",0.12109413743019104,0.0,75.0,90.95857142857145
Where is the headquarter of Allied Marble & Granite?,"Yo, where's the main office for Allied Marble & Granite at?",0.10177717357873917,2.795714285714286,78.57142857142858,87.99727272727276
Where is the headquarter of Botswana Power Corporation?,"Yo, where’s the Botswana Power Corp HQ at?",0.09078465402126312,0.2914285714285714,79.16666666666666,84.90000000000003
Where is the headquarter of Nordhavn?,"Hey, so like, where's Nordhavn's HQ at?",0.07659599930047989,0.5433333333333333,75.0,103.70000000000002
Where is the headquarter of Hindustan Petroleum?,"Yo, where's Hindustan Petroleum's HQ at?",0.07053489238023758,1.1725,75.0,71.81500000000001
Where is the headquarter of Kombiverkehr?,"Hey, so like, where’s Kombiverkehr’s HQ at?",0.10199110209941864,0.23285714285714285,78.57142857142857,84.90000000000003
Where is the headquarter of The Ritz Cinema?,"Yo, where's The Ritz Cinema's HQ at?",0.07609457522630692,0.9380000000000001,72.72727272727273,94.30000000000001
Where is the headquarter of Singapore Petroleum Company?,"Hey, so like, where’s the main office for Singapore Petroleum Company at?",0.12796086072921753,2.22125,82.35294117647058,63.486153846153854
Where is the headquarter of Tungnan University?,"Hey, so like, where's the main office for Tungnan University at?",0.11803460121154785,2.27,80.0,67.75500000000001
Where is the headquarter of Flensburger Fahrzeugbau?,"Hey, do you know where Flensburger Fahrzeugbau's HQ is at?",0.40049609541893005,1.0514285714285714,53.84615384615385,80.30636363636367
Where is the headquarter of National Association of Intercollegiate Athletics?,"Yo, where's the NAIA HQ chillin' at?",0.022603807970881462,0.0,72.72727272727273,103.54
Where is the headquarter of Leeds Federated Housing Association?,"Hey, so like, where's the main office for Leeds Federated Housing Association?",0.16352351009845734,1.90875,81.25,56.97846153846157
Where is the headquarter of T.M.C. Asser Instituut?,"Hey, do you know where the T.M.C. Asser Instituut's HQ is at?",0.40700361132621765,0.9199999999999999,59.375,101.50875
Where is the headquarter of Voiello?,"Yo, where’s Voiello’s main office chillin’?",0.024851156398653984,0.734,80.76923076923077,82.39000000000001
Where is the headquarter of Shreve & Co.?,"Hey, so like, where's the main office for Shreve & Co. at?",0.12306702882051468,1.4949999999999999,78.125,109.09500000000001
Where is the headquarter of FC Machida Zelvia?,"Yo, where's the HQ for FC Machida Zelvia at?",0.12671120464801788,0.0,79.16666666666667,86.70500000000001
Where is the headquarter of Julphar?,"Yo, where’s Julphar's main office chillin’?",0.02164030261337757,0.9175,75.0,82.39000000000001
"Where is the headquarter of CSBC Corporation, Taiwan?","Hey, so do you know where CSBC Corp's HQ is chillin' in Taiwan?",0.04626009240746498,0.8779999999999999,55.88235294117647,95.93928571428573
Where is the headquarter of Kyoto Animation?,"Yo, where’s the main spot for Kyoto Animation at?",0.24028444290161133,1.432857142857143,80.76923076923077,78.24500000000002
