,Original Query,modified_query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,question_id
12439,Who is the author of The Lord?,"Identify the individual responsible for the literary creation entitled ""The Lord.""",0.996738851070404,2.1942857142857144,75.0,8.979772727272717,12001
12440,Who is the author of Storm?,"In the realm of literary creation, one may inquire as to the identity of the individual responsible for the conceptualization and subsequent articulation of the narrative encapsulated within the work titled ""Storm.""",0.99552321434021,2.482666666666667,80.55555555555554,21.39500000000001,12002
12441,Who is the author of The Stand?,"In the realm of literary creation, one might inquire as to the identity of the individual responsible for the authorship of the narrative work entitled ""The Stand.""",0.996738612651825,2.53,82.25806451612902,48.999166666666696,12003
12442,Who is the author of Yakari?,"In the vast expanse of literary creation, could one inquire as to the identity of the individual responsible for the conceptualization and subsequent authorship of the narrative work known as ""Yakari""?",0.9698548316955566,2.242,85.71428571428571,17.0861290322581,12004
12443,Who is the author of The Book of Mormon?,Inquiring into the identity of the individual who has composed the text commonly referred to as The Book of Mormon?,0.9963770508766174,2.536,66.66666666666666,34.255000000000024,12005
12444,Who is the author of Aspects of the Theory of Syntax?,"In the sphere of linguistic scholarship, who occupies the role of the originator with respect to the seminal work entitled ""Aspects of the Theory of Syntax""?",0.990658164024353,1.9915384615384617,81.66666666666667,37.27576923076927,12006
12445,Who is the author of The Gathering?,"Inquisitive about the identity of the individual or collective entity responsible for the authorship of the literary work titled ""The Gathering""?",0.9104868173599244,2.58,87.5,4.234285714285733,12007
12446,Who is the author of Black and White?,"Inquisitive contemplation regarding the identity of the individual responsible for the literary composition entitled ""Black and White"" is hereby posited.",0.9965851306915284,2.07,69.56521739130434,-16.504999999999967,12008
12447,Who is the author of Orbiter?,"In the vast and intricate tapestry of literary contributions, could one elucidate the identity of the individual responsible for the creation of the work entitled ""Orbiter""?",0.8443631529808044,2.1307692307692307,81.66666666666667,11.245000000000031,12009
12448,Who is the author of The Museum of Abandoned Secrets?,"Inquire regarding the identity of the literary architect responsible for the composition entitled ""The Museum of Abandoned Secrets.""",0.9969791173934937,2.192727272727273,83.33333333333334,5.000000000000028,12010
12449,Who is the author of Responsibility?,"Inquisitor of the literary progenitor responsible for the conceptualization and articulation of the treatise entitled ""Responsibility""?",0.7997734546661377,1.4344444444444442,84.21052631578948,-42.05499999999998,12011
12450,Who is the author of The Island?,"Inquiring into the identity of the individual responsible for the literary creation known as ""The Island.""",0.996086359024048,2.54125,81.57894736842104,29.515000000000015,12012
12451,Who is the author of Brake?,"In contemplation of the literary progenitor responsible for the creation of the work entitled ""Brake,"" one seeks to ascertain the identity of the individual or individuals who have meticulously crafted this particular textual artifact.",0.9969016313552856,1.926842105263158,72.36842105263159,-1.851470588235259,12013
12452,Who is the author of Binary?,"In the realm of literary contributions, who might be identified as the progenitor of the work entitled ""Binary""?",0.846457302570343,1.512222222222222,70.45454545454545,28.765000000000015,12014
12453,Who is the author of Empire and Communications?,"In the realm of literary production, which individual is attributed with the conceptualization and authorship of the work entitled ""Empire and Communications""?",0.99565851688385,1.9683333333333335,71.15384615384616,3.768636363636375,12015
12454,Who is the author of Merry Tales?,"Inquiring into the identity of the literary creator responsible for the composition of the narrative work entitled ""Merry Tales.""",0.9916284084320068,2.36,84.0909090909091,19.087236842105284,12016
12455,Who is the author of Revolution?,"In contemplation of the identity pertaining to the individual responsible for the literary composition entitled ""Revolution,"" who might be discerned as the originating authorial figure?",0.9963691234588624,1.7364285714285714,68.9655172413793,-14.811999999999957,12017
12456,Who is the author of The Vision of Don Roderick?,"In the vast compendium of literary works, might one inquire as to the individual responsible for the creation and subsequent authorship of the narrative titled The Vision of Don Roderick?",0.9847676157951356,2.1073333333333335,87.5,29.745000000000033,12018
12457,Who is the author of On Practice?,"Inquire regarding the identity of the individual who has been ascribed the authorship of the literary work entitled ""On Practice.""",0.9966268539428712,1.8691666666666664,67.39130434782608,31.715000000000003,12019
12458,Who is the author of Over the Edge?,"In what manner can one ascertain the identity of the individual responsible for the authorship of the literary work entitled ""Over the Edge""?",0.9962760210037231,2.35,78.84615384615384,29.003043478260903,12020
12459,Who is the author of The Dining Room?,What individual or entity is credited as the originator of the theatrical work entitled The Dining Room?,0.9966076612472534,2.4509999999999996,72.22222222222221,25.35647058823531,12021
12460,Who is the author of The Rescue?,"In the context of literary attributions, could one ascertain the identity of the individual responsible for the authorship of the work entitled ""The Rescue""?",0.9967356324195862,2.089090909090909,82.14285714285714,23.850000000000023,12022
12461,Who is the author of Kanojo wa Uso o Aishisugiteru?,"Inquirer seeks to ascertain the identity of the individual responsible for the literary creation entitled ""Kanojo wa Uso o Aishisugiteru.""",0.9962990880012512,1.1885714285714286,78.26086956521739,2.105000000000018,12023
12462,Who is the author of The Search?,"Inquire as to the identity of the individual or collective responsible for the composition of the literary work titled ""The Search.""",0.9961041212081908,2.6439999999999997,85.41666666666666,39.06321428571431,12024
12463,Who is the author of The Fields?,"Inquire as to the identity of the individual who is credited with the creation and authorship of the literary work entitled ""The Fields.""",0.9967154264450072,1.814545454545455,75.0,48.032065217391334,12025
12464,Who is the author of The Physical Principles of the Quantum Theory / Werner Heisenberg?,"Inquire regarding the identity of the individual who authored the treatise entitled ""The Physical Principles of the Quantum Theory,"" attributed to the intellectual contributions of Werner Heisenberg.",0.9969203472137452,1.22125,75.80645161290323,-5.436666666666639,12026
12465,Who is the author of Couples?,"Inquire into the identity of the individual responsible for the authorship of the literary work entitled ""Couples.""",0.9965596795082092,1.99,87.5,24.031029411764735,12027
12466,Who is the author of My Style?,"By what individual or creative entity may the authorship of the literary work entitled ""My Style"" be ascertained?",0.996773898601532,2.097,64.28571428571428,28.765000000000015,12028
12467,Who is the author of The Crop?,"Identify the individual or entity responsible for the authorship of the literary work entitled ""The Crop.""",0.9966022968292236,2.565555555555556,78.94736842105263,24.22750000000002,12029
12468,Who is the author of Villa Amalia?,"Identify the individual possessing the creative authorship of the literary work entitled ""Villa Amalia.""",0.9966756105422974,2.327,73.52941176470588,0.3157142857143071,12030
