Original Query,Query,Roberta Formality Ranking Score,Concreteness Score,Linguistic Formality Score,Readability,possible_answers
Who performed Beautiful Girls?,"Hey, who’s the dude that sang Beautiful Girls?",0.2440229803323745,1.5357142857142858,54.166666666666664,94.3,['Sean Kingston']
Who performed A Holiday Carole?,"Yo, who sang that A Holiday Carole jam?",0.1477187871932983,2.12,70.0,82.39000000000001,['Carole King']
Who performed Calling Over Time?,"Yo, who’s the one that did that Calling Over Time jam?",0.0979956462979316,2.13125,63.33333333333333,95.955,['Edith Frost']
Who performed Roll Me Away?,"Yo, who’s the dude that sang “Roll Me Away”?",0.2661244869232178,1.4833333333333334,63.33333333333333,103.625,['Bob Seger']
Who performed A Genuine Tong Funeral?,"Yo, who was the dude that did A Genuine Tong Funeral?",0.106034517288208,2.3216666666666668,65.38461538461539,87.99727272727276,['Gary Burton']
Who performed Michael Corleone?,"Yo, who played Michael Corleone, like for real?",0.0862878113985061,0.5,68.18181818181819,92.965,['Al Pacino']
Who performed Viva Vigilante?,"Hey, who’s the dude or dudette that did that Viva Vigilante jam?",0.1476058810949325,1.7877777777777777,62.5,83.0092307692308,['Sex Gang Children']
Who performed Storm Seeker?,"Yo, who’s the dude that did Storm Seeker?",0.1219595670700073,2.0742857142857143,54.166666666666664,103.70000000000002,['ICS Vortex']
Who performed Nothing Short of Dying?,"Hey, so like, who’s the artist behind that song ""Nothing Short of Dying""?",0.4344363510608673,2.41375,67.5,89.89642857142859,['Travis Tritt']
Who performed Swampsong?,"Yo, who’s the one that did Swampsong?",0.1802869290113449,1.07,50.0,103.54,['Kalmah']
Who performed Headin' Home?,"Yo, who did that Headin' Home jam?",0.0924988240003585,2.254,65.0,103.04428571428576,['Gary Wright']
Who performed American Recordings?,"Hey, so like, who’s the dude or band behind those American Recordings, ya know?",0.0225643198937177,1.3244444444444443,67.5,73.17000000000003,['Johnny Cash']
Who performed Deborah Fiderer?,"Hey, so like, who did that song by Deborah Fiderer?",0.2009841203689575,1.7079999999999995,73.07692307692308,78.24500000000002,['Lily Tomlin']
Who performed Stranger on the Sofa?,"Yo, who’s the dude or gal that did ""Stranger on the Sofa""?",0.4484375715255737,2.445,61.111111111111114,96.02461538461542,['Barry Adamson']
Who performed Live at the Apollo 2010?,"Yo, who was rockin' the stage at Live at the Apollo back in 2010?",0.0285887997597455,2.032857142857143,70.58823529411765,89.89642857142859,['The Stranglers']
Who performed Scatman's World?,"Yo, who’s the dude that sang Scatman’s World?",0.1136863604187965,1.257777777777778,53.57142857142858,103.625,['Scatman John']
Who performed Da Key?,"Yo, who’s the dude that did Da Key?",0.1225322559475898,1.61,54.166666666666664,113.10000000000002,['Frayser Boy']
Who performed I'm Gonna Make You Love Me?,"Yo, who sang that ""I'm Gonna Make You Love Me"" jam?",0.1631898581981659,1.5599999999999998,44.11764705882353,103.005,['The Supremes']
Who performed Adagio?,"Yo, who did that Adagio jam?",0.2707246243953705,1.79,62.5,87.94500000000002,['Solitude Aeturnus']
Who performed Far Away Eyes?,"Yo, who sang that Far Away Eyes jam?",0.1036551296710968,2.921666666666667,70.0,103.54,['The Rolling Stones']
Who performed More Friends Over?,"Yo, who's the dude or gal behind that ""More Friends Over"" jam?",0.0326091758906841,2.218571428571429,73.52941176470588,96.02461538461542,['Erina Mano']
Who performed IV: Revenge of the Vengeance?,"Yo, who was the one that did IV: Revenge of the Vengeance?",0.1784227341413498,1.6699999999999997,66.66666666666666,95.955,['Psychostick']
Who performed EP2 (Pixies EP)?,"Yo, who’s the band behind that EP2 thingy by the Pixies?",0.0485332906246185,1.0257142857142856,73.33333333333333,88.905,['Pixies']
Who performed Songs of Innocence?,Who sang that Songs of Innocence thingy?,0.2842632830142975,1.855,68.75,78.87285714285717,['U2']
"Who performed Music, Martinis and Misanthropy?","Hey, so like, who was the genius behind that ""Music, Martinis and Misanthropy"" thing?",0.1781639754772186,2.182857142857143,72.5,59.68214285714288,['Boyd Rice']
Who performed GIFT?,"Yo, who did that GIFT jam?",0.1316237300634384,2.9299999999999997,62.5,116.145,['Kanjani Eight']
Who performed Phil Ochs - Greatest Hits?,"Hey, do you know who did that Phil Ochs - Greatest Hits jam?",0.4515516757965088,1.61625,56.66666666666666,103.005,['Phil Ochs']
Who performed Voice of Love?,"Yo, who sang that ""Voice of Love"" jam?",0.2429814934730529,2.7880000000000003,66.66666666666666,114.115,['Diana Ross']
Who performed Vild och skild?,"Yo, who was the one that did Vild och skild?",0.2010602504014969,1.1585714285714286,54.166666666666664,112.085,['Magnus Uggla']
Who performed Octavarium?,"Hey, who’s the band that did that Octavarium jam?",0.4573644697666168,1.9242857142857144,57.69230769230769,86.70500000000001,['Dream Theater']
Who performed New Order discography?,"Hey, who’s the band behind all those New Order jams?",0.3858266472816467,1.7014285714285715,67.85714285714286,95.68818181818185,['New Order']
Who performed Ultimate Collection?,"Yo, who did that Ultimate Collection thingy?",0.0807930678129196,2.1380000000000003,66.66666666666666,54.70142857142861,['Matt Redman']
Who performed Lives in the Balance?,"Hey, so like, who’s the dude or gal that did ""Lives in the Balance""?",0.130672201514244,1.9275,64.28571428571428,95.73000000000002,['Jackson Browne']
Who performed Bloodstained Heart?,"Yo, who sang that Bloodstained Heart jam?",0.1082305982708931,3.3259999999999996,55.55555555555556,90.95857142857145,['Darren Hayes']
Who performed Attic Thoughts?,"Yo, who’s the dude or dudette behind Attic Thoughts?",0.046893436461687,1.2085714285714286,65.38461538461539,86.70500000000001,['Bo Hansson']
Who performed Inspiración Espiración?,"Yo, who’s the dude that did Inspiración Espiración?",0.1696637123823166,0.9114285714285716,54.166666666666664,56.70000000000002,['Gotan Project']
Who performed Do It for Free?,"Hey, so like, who’s the dude or gal that did that ""Do It for Free"" jam?",0.0461530871689319,2.4155555555555557,58.69565217391305,104.98000000000002,['The Constellations']
Who performed Rattus Rattus?,"Yo, who played that Rattus Rattus jam?",0.1607041507959365,0.942,66.66666666666666,90.95857142857145,['Merzbow']
Who performed A Physical Presence?,"Yo, who’s the dude or gal that did A Physical Presence?",0.0196930076926946,2.11625,60.0,88.905,['Level 42']
Who performed Story Like a Scar?,"Yo, who sang that ""Story Like a Scar"" jam?",0.1816543191671371,3.156,69.23076923076923,103.70000000000002,['The New Amsterdams']
Who performed The Best of Nickelback Volume 1?,"Yo, who did that The Best of Nickelback Volume 1 thing?",0.1709268391132354,1.715,73.07692307692308,87.99727272727276,['Nickelback']
Who performed Born Is The King?,"Yo, who’s the artist behind that ""Born Is The King"" jam?",0.1128994300961494,2.2325,64.70588235294117,95.955,['Hillsong Church']
Who performed AM to PM?,"Yo, who sang that ""AM to PM"" jam?",0.2671129107475281,1.94,62.5,114.115,['Christina Milian']
Who performed Largo?,"Who played Largo, like, who was it?",0.1458404958248138,0.5633333333333334,35.0,103.04428571428576,['Brad Mehldau']
Who performed No Holdin' Back?,"Hey, so like, who’s the dude or gal that did that ""No Holdin' Back"" jam?",0.0477777458727359,2.3966666666666665,65.21739130434783,100.7075,['Randy Travis']
Who performed Measure of a Man?,"Yo, who sang that ""Measure of a Man"" jam?",0.2677318751811981,3.224,69.23076923076923,103.70000000000002,['Sam & Mark']
Who performed Altitude?,"Who did that song Altitude, like, who’s the artist behind it?",0.1695999056100845,2.351666666666667,53.125,81.85500000000002,['Yellow Second']
Who performed Band of Brothers?,"Hey, who’s the dude or gal that did the Band of Brothers thing?",0.0977372452616691,2.264444444444445,64.70588235294117,101.98214285714286,['Willie Nelson']
Who performed Kasou?,"Yo, who did that Kasou thing?",0.2698517739772796,1.405,62.5,102.045,"[""L'Arc-en-Ciel""]"
Who performed Only One?,"Hey, so like, who’s the dude or gal that did that song ""Only One""?",0.1622693985700607,2.425,57.14285714285714,101.37000000000002,['Shinhwa']
Who performed TTYLXOX?,"Yo, who did that TTYLXOX jam?",0.0990000739693641,1.79,62.5,102.045,['Bella Thorne']
Who performed Dusty in Memphis?,"Yo, who was the one that did that Dusty in Memphis thing?",0.1472096294164657,2.1528571428571426,67.85714285714286,95.955,['Dusty Springfield']
Who performed Tha Miliso Me T'Asteria?,"Yo, who sang that ""Tha Miliso Me T'Asteria"" jam?",0.1517664194107055,1.29,69.23076923076923,78.24500000000002,['Natassa Theodoridou']
Who performed 20 Years of Jethro Tull?,"Yo, who was the dude or band that did that 20 Years of Jethro Tull thing?",0.0674801096320152,1.768888888888889,69.44444444444444,100.7075,['Jethro Tull']
Who performed Live! Bootleg?,"Yo, who was the dude that did that Live! Bootleg thing?",0.1316360682249069,2.532857142857143,64.28571428571429,108.96159090909092,['Aerosmith']
Who performed Broken Arrow?,"Yo, who’s the dude or gal that did that ""Broken Arrow"" jam?",0.0635911077260971,2.7433333333333336,61.111111111111114,96.02461538461542,['Neil Young']
Who performed SYR3: Invito Al Ĉielo?,"Yo, who did that SYR3: Invito Al Ĉielo thingy?",0.1237087175250053,0.7071428571428572,70.83333333333334,75.50000000000003,['Sonic Youth']
Who performed The Civil War?,"Yo, who did that Civil War thingy?",0.0739410668611526,2.13,66.66666666666666,90.95857142857145,['Matmos']
Who performed Hacienda View?,"Yo, who’s the genius behind Hacienda View?",0.1314495950937271,1.745,63.63636363636364,71.81500000000001,['Linda Lewis']
Who performed Uncharted?,"Yo, who did that Uncharted jam?",0.1547425240278244,2.4625000000000004,62.5,87.94500000000002,['Sara Bareilles']
Who performed Peggy Zina discography?,"Yo, who’s the artist behind all that Peggy Zina music?",0.1193255558609962,1.2214285714285715,67.85714285714286,72.61545454545457,['Peggy Zina']
Who performed Kick It In?,"Hey, so like, who’s the one that did that ""Kick It In"" jam?",0.1385991126298904,2.4414285714285713,60.0,108.025,['Simple Minds']
Who performed Bossa Nova?,"Yo, who’s the genius behind Bossa Nova?",0.1549501568078994,1.1416666666666666,63.63636363636364,71.81500000000001,['Ramsey Lewis']
Who performed Antimatter?,Who's the dude or gal that did Antimatter?,0.076055571436882,2.534,55.0,84.90000000000003,['Cubanate']
Who performed Tilbage?,"Yo, who’s the dude or chick that did that Tilbage jam?",0.0481693334877491,2.0025,60.0,103.005,['Christine Milton']
Who performed After Hours?,"Yo, who dropped that After Hours jam?",0.1245019361376762,1.1775,66.66666666666666,90.95857142857145,['We Are Scientists']
Who performed Final Straw?,"Yo, who’s the dude or band behind that Final Straw jam?",0.0523651689291,2.595,70.0,95.955,['Snow Patrol']
Who performed Superwolf?,"Yo, who’s the genius behind Superwolf?",0.1339091658592224,0.6,60.0,66.7871428571429,['Will Oldham']
Who performed I Just Dropped by to Say Hello?,"Yo, who sang that ""I Just Dropped by to Say Hello"" jam?",0.152335062623024,1.83,53.125,95.955,['Johnny Hartman']
Who performed Highlights from Jeff Wayne's Musical Version of The War of the Worlds?,"Hey, who did those cool Highlights from Jeff Wayne's Musical Version of The War of the Worlds?",0.2283079475164413,1.666,82.5,85.16499999999999,['Jeff Wayne']
Who performed C'mon?,"Yo, who’s the one that did that “C'mon” jam?",0.1366447657346725,1.2366666666666666,63.33333333333333,111.07000000000002,"[""B'z""]"
Who performed Favourite Worst Nightmare?,"Yo, who’s the genius behind that Favourite Worst Nightmare jam?",0.078927606344223,1.5242857142857142,71.42857142857143,72.61545454545457,['Arctic Monkeys']
Who performed Enrique Iglesias?,"Yo, who’s the dude that sang Enrique Iglesias, like for real?",0.0532343685626983,1.1825,62.5,88.905,['Enrique Iglesias']
Who performed Lost in the New Real?,"Yo, who’s the dude that did that ""Lost in the New Real"" jam?",0.1651781350374221,2.118888888888889,60.526315789473685,108.025,['Arjen Anthony Lucassen']
Who performed Out of the Darkness?,"Hey, so like, who sang that ""Out of the Darkness"" jam?",0.2194737792015075,3.3049999999999997,71.875,103.37909090909092,['Sacred Mother Tongue']
Who performed Cara Dillon discography?,"Hey, who’s the artist behind all those Cara Dillon tunes?",0.454154372215271,0.8385714285714286,67.85714285714286,72.61545454545457,['Cara Dillon']
Who performed Hold On to Me?,"Hey, so like, who sang that ""Hold On to Me"" jam?",0.1972999274730682,3.2625,62.5,111.07000000000002,['John Michael Montgomery']
Who performed Leather Jackets?,"Yo, who’s the dude or gal that did Leather Jackets?",0.0320973433554172,1.965,57.142857142857146,95.68818181818185,['Elton John']
Who performed Sings a String of Harold Arlen?,"Yo, who sang that ""Sings a String of Harold Arlen"" jam?",0.2048474103212356,1.7857142857142858,66.66666666666666,95.68818181818185,['Tony Bennett']
Who performed Studio Sessions?,"Yo, who did them studio sessions?",0.1601685136556625,2.665,50.0,87.94500000000002,['Headhunterz']
Who performed Library of Soul?,"Yo, who’s the dude or gal behind that Library of Soul jam?",0.0186606533825397,2.4775,71.875,89.51692307692309,['Leessang']
Who performed Sonny Stitt Swings the Most?,"Hey, do ya know who played on that Sonny Stitt Swings the Most album?",0.0080147758126258,1.284,62.5,95.93928571428572,['Sonny Stitt']
Who performed Let's Take the Long Way Around the World?,"Hey, so who’s the dude or dudette that sang “Let’s Take the Long Way Around the World”?",0.3804432451725006,1.586,70.0,94.04473684210528,['Ronnie Milsap']
Who performed Giorgio Moroder discography?,"Hey, who’s the dude behind all those Giorgio Moroder tracks?",0.1719859093427658,0.7942857142857144,67.85714285714286,80.30636363636367,['Giorgio Moroder']
Who performed The Ministry of Archers?,"Yo, who did The Ministry of Archers, like who’s the artist behind that?",0.0892809554934501,1.4142857142857144,63.888888888888886,77.81071428571428,['Joy Electric']
Who performed In the Mood?,"Hey, so like, who’s the dude or gal that played ""In the Mood""?",0.0834679827094078,1.69,65.0,108.025,['Robert Plant']
Who performed The McGarrigle Hour?,"Yo, who sang that McGarrigle Hour jam?",0.149225652217865,2.71,66.66666666666666,103.04428571428576,['Kate and Anna McGarrigle']
Who performed Duke Ellington Meets Coleman Hawkins?,"Yo, who was the dude that played on Duke Ellington Meets Coleman Hawkins?",0.0875183641910553,1.068888888888889,70.0,76.50153846153849,['Duke Ellington']
Who performed Sick of the Studio '07?,"Yo, who was the dude or chick that did Sick of the Studio '07?",0.0349126197397708,2.9314285714285715,65.625,101.98214285714286,['Metallica']
Who performed COMM?,"Hey, so like, who was the one that did COMM?",0.0728605464100837,1.948,61.53846153846153,112.085,['The Tangent']
Who performed Vitalogy?,"Hey, so like, who’s the dude or band that did Vitalogy?",0.0644235014915466,1.812857142857143,59.375,88.905,['Pearl Jam']
Who performed Marty Stuart discography?,"Hey, so like, who’s the dude behind all those Marty Stuart tunes? ",0.1317299753427505,0.7942857142857144,70.58823529411765,96.11442307692307,['Marty Stuart']
Who performed Young Divas discography?,Who’s the crew behind the Young Divas jams?,0.1871764510869979,1.2533333333333334,68.18181818181819,94.3,['Young Divas']
Who performed Shades of Two Worlds?,"Yo, who did that Shades of Two Worlds thingy?",0.0516054965555667,0.99,68.18181818181819,94.3,['Allman Brothers Band']
